Listing ID,Price,Address,Beds,Baths,SqFt,Link,Image URL,Latitude,Longitude,Date
7131576,1899000.0,"1807 N Van Ness Ave, Los Angeles, CA 90028",5.0,3.0,2388.0,https://www.redfin.com/CA/Los-Angeles/1807-N-Van-Ness-Ave-90028/home/7131576,https://ssl.cdn-redfin.com/photo/40/islphoto/225/genIslnoResize.25574225_0.jpg,34.1037658,-118.316137,2025-08-20
7127106,570000.0,"1942 Grace Ave #223, Los Angeles, CA 90068",2.0,2.0,1116.0,https://www.redfin.com/CA/Los-Angeles/1942-Grace-Ave-90068/unit-223/home/7127106,https://ssl.cdn-redfin.com/photo/45/islphoto/458/genIslnoResize.SR25169458_2.jpg,34.106595,-118.331798,2025-08-20
7130196,2099999.0,"2740 N Beachwood Dr, Hollywood Hills East, CA 90068",4.0,3.0,2374.0,https://www.redfin.com/CA/Los-Angeles/2740-N-Beachwood-Dr-90068/home/7130196,https://ssl.cdn-redfin.com/photo/45/islphoto/903/genIslnoResize.SR25170903_0.jpg,34.1209166,-118.3217229,2025-08-20
7129843,2185000.0,"3279 Ledgewood Dr, Los Angeles, CA 90068",3.0,4.0,1501.0,https://www.redfin.com/CA/Los-Angeles/3279-Ledgewood-Dr-90068/home/7129843,https://ssl.cdn-redfin.com/photo/40/islphoto/657/genIslnoResize.25575657_0.jpg,34.1283521,-118.3218959,2025-08-20
7114943,3980000.0,"1960 Hillcrest Rd, Los Angeles, CA 90068",6.0,6.0,6341.0,https://www.redfin.com/CA/Los-Angeles/1960-Hillcrest-Rd-90068/home/7114943,https://ssl.cdn-redfin.com/photo/40/islphoto/683/genIslnoResize.25570683_0.jpg,34.1065992,-118.3397409,2025-08-20
7127614,1695000.0,"6476 San Marco Cir, Los Angeles, CA 90068",3.0,3.0,2276.0,https://www.redfin.com/CA/Los-Angeles/6476-San-Marco-Cir-90068/home/7127614,https://ssl.cdn-redfin.com/photo/45/islphoto/667/genIslnoResize.SR25162667_0.jpg,34.1124697,-118.3318321,2025-08-20
7128548,1675000.0,"3488 Troy Dr, Los Angeles, CA 90068",4.0,4.0,3340.0,https://www.redfin.com/CA/Los-Angeles/3488-Troy-Dr-90068/home/7128548,https://ssl.cdn-redfin.com/photo/40/islphoto/747/genIslnoResize.25554747_0.jpg,34.1363744,-118.3435329,2025-08-20
7114421,570000.0,"6700 Hillpark Dr #302, Los Angeles, CA 90068",2.0,2.0,1059.0,https://www.redfin.com/CA/Los-Angeles/6700-Hillpark-Dr-90068/unit-302/home/7114421,https://ssl.cdn-redfin.com/photo/45/islphoto/582/genIslnoResize.GD25163582_0.jpg,34.117695,-118.3388867,2025-08-20
5314800,2299000.0,"3310 Bennett Dr, Los Angeles, CA 90068",4.0,3.0,2746.0,https://www.redfin.com/CA/Los-Angeles/3310-Bennett-Dr-90068/home/5314800,https://ssl.cdn-redfin.com/photo/40/islphoto/505/genIslnoResize.25560505_5.jpg,34.1269929,-118.3485894,2025-08-20
7131201,865000.0,"2222 N Beachwood Dr #207, Los Angeles, CA 90068",2.0,2.0,1328.0,https://www.redfin.com/CA/Los-Angeles/2222-N-Beachwood-Dr-90068/unit-207/home/7131201,https://ssl.cdn-redfin.com/photo/40/islphoto/903/genIslnoResize.25575903_0.jpg,34.1108419,-118.3204539,2025-08-20
79040839,1198000.0,"6746 W Gill Way, Los Angeles, CA 90068",3.0,3.0,1859.0,https://www.redfin.com/CA/Los-Angeles/6746-Gill-Way-90068/home/79040839,https://ssl.cdn-redfin.com/photo/40/islphoto/717/genIslnoResize.25564717_0.jpg,34.1193866,-118.3402821,2025-08-20
7127368,489000.0,"1940 N Highland Ave #10, Los Angeles, CA 90068",2.0,2.0,980.0,https://www.redfin.com/CA/Los-Angeles/1940-N-Highland-Ave-90068/unit-10/home/7127368,https://ssl.cdn-redfin.com/photo/45/islphoto/228/genIslnoResize.P1-23228_3.jpg,34.10648,-118.3368355,2025-08-20
7128024,1759999.0,"3540 N Knoll Dr, Los Angeles, CA 90068",3.0,3.0,1580.0,https://www.redfin.com/CA/Los-Angeles/3540-N-Knoll-Dr-90068/home/7128024,https://ssl.cdn-redfin.com/photo/45/islphoto/343/genIslnoResize.SR25168343_0.jpg,34.1330379,-118.337412,2025-08-20
7131871,2996000.0,"5698 Holly Oak Dr, Los Angeles, CA 90068",4.0,4.0,3986.0,https://www.redfin.com/CA/Los-Angeles/5698-Holly-Oak-Dr-90068/home/7131871,https://ssl.cdn-redfin.com/photo/40/islphoto/205/genIslnoResize.25553205_0.jpg,34.1100282,-118.3135694,2025-08-20
